Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
630, 295.04199689999996, 38062.344584703445, 12640, 106521, 0.05, 1380, 1, [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
631, 295.52744695399997, 38090.457730293274, 12660, 106743, 0.0, 1380, 1, [3. 1. 3. 2. 1. 3. 2. 3. 1. 3. 2. 1. 3. 2. 1. 3.]
632, 295.99039999999997, 38255.9143345356, 12680, 106932, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
633, 296.454746377, 38277.70113968849, 12700, 107120, 0.0, 1380, 1, [1. 3. 2. 3. 2. 1. 2. 3. 1. 3. 2. 1. 3. 2. 1. 3.]
634, 296.915466439, 38311.606233119965, 12720, 107224, 0.05, 1328, 1, [2. 1. 1. 2. 1. 3. 2. 1. 3. 2. 1. 3. 2. 1. 3. 2.]
635, 297.42410347, 38340.56962966919, 12740, 107397, 0.0, 1328, 1, [1. 2. 3. 3. 3. 2. 1. 3. 2. 1. 3. 2. 1. 3. 2. 3.]
636, 297.88865220199995, 38371.2891998291, 12760, 107498, 0.0, 1328, 1, [3. 2. 1. 0. 3. 1. 2. 3. 2. 1. 3. 2. 1. 3. 2. 3.]
637, 298.368832959, 38398.35241699219, 12780, 107655, 0.0, 1328, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
638, 298.85424932499996, 38417.962027549744, 12800, 107866, 0.0, 1380, 1, [1. 2. 3. 3. 3. 2. 3. 3. 2. 3. 2. 3. 3. 3. 3. 3.]
639, 299.34243919299996, 38555.18410778046, 12820, 107972, 0.05, 1380, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 3.]
640, 299.84015614099997, 38588.110614061356, 12840, 108236, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
641, 300.31897190599994, 38614.44939303398, 12860, 108377, 0.0, 1380, 1, [1. 2. 3. 0. 3. 1. 2. 0. 3. 1. 2. 0. 3. 1. 3. 2.]
642, 300.79541904399997, 38644.86767101288, 12880, 108518, 0.0, 1328, 1, [1. 2. 3. 0. 3. 2. 1. 0. 3. 1. 2. 0. 3. 2. 1. 3.]
643, 301.25745577299995, 38739.320994615555, 12900, 108642, 0.0, 1328, 1, [1. 1. 3. 2. 2. 0. 1. 3. 0. 2. 3. 1. 2. 3. 1. 3.]
644, 301.71893705599996, 38767.97591018677, 12920, 108731, 0.0, 1328, 1, [1. 2. 3. 3. 2. 3. 1. 0. 1. 0. 3. 1. 3. 2. 3. 3.]
645, 302.189797388, 38852.340072155, 12940, 108894, 0.0, 1328, 1, [1. 2. 3. 0. 2. 3. 0. 1. 3. 0. 2. 3. 1. 2. 0. 3.]
646, 302.650559861, 38953.2483522892, 12960, 109333, 0.35, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
647, 303.154123084, 38981.97371792793, 12980, 109724, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
648, 303.627996656, 39003.673483371735, 13000, 109837, 0.0, 1380, 1, [2. 3. 2. 3. 1. 2. 3. 2. 1. 0. 1. 1. 2. 3. 1. 3.]
649, 304.11957534, 39036.09510111809, 13020, 109971, 0.0, 1328, 1, [1. 2. 3. 3. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
650, 304.60817949299997, 39064.110342502594, 13040, 110546, 0.2, 1328, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
651, 305.095866668, 39083.36976838112, 13060, 110699, 0.05, 1328, 1, [2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1.]
652, 305.586264553, 39103.22545194626, 13080, 110787, 0.0, 1328, 1, [2. 0. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 3. 2. 1. 3.]
653, 306.09483706, 39134.03192257881, 13100, 110953, 0.0, 1380, 1, [2. 3. 2. 3. 2. 0. 3. 2. 1. 0. 2. 1. 3. 1. 2. 3.]
654, 306.55521426099995, 39164.150906801224, 13120, 111086, 0.0, 1380, 1, [3. 2. 0. 1. 1. 3. 2. 0. 3. 1. 2. 3. 1. 2. 3. 3.]
655, 307.018187346, 39190.104125738144, 13140, 111232, 0.0, 1380, 1, [3. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 0.]
656, 307.48681352799997, 39238.421516895294, 13160, 111437, 0.0, 1435, 1, [1. 3. 1. 3. 2. 0. 3. 2. 1. 0. 2. 1. 3. 1. 2. 3.]
657, 307.96513434099995, 39263.44132399559, 13180, 111624, 0.0, 1435, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
658, 308.468839604, 39419.50860238075, 13200, 111741, 0.05, 1435, 1, [1. 2. 1. 3. 2. 1. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
659, 308.933753879, 39441.90415143967, 13220, 111945, 0.05, 1435, 1, [1. 3. 1. 3. 2. 0. 3. 2. 1. 0. 2. 1. 3. 1. 2. 3.]
660, 309.42459548399995, 39463.97142934799, 13240, 112125, 0.0, 1435, 1, [1. 3. 1. 3. 2. 0. 3. 2. 1. 0. 2. 1. 3. 1. 2. 3.]
661, 309.899306042, 39501.011749744415, 13260, 112309, 0.1, 1380, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
662, 310.373540704, 39536.62827515602, 13280, 112523, 0.1, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
663, 310.859293085, 39556.45054244995, 13300, 112699, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
664, 311.33921046499995, 39590.99713420868, 13320, 112896, 0.05, 1380, 1, [2. 3. 1. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
665, 311.83378595399995, 39732.578620672226, 13340, 113398, 0.0, 1380, 1, [1. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.]
666, 312.29676803599995, 39780.88701534271, 13360, 113501, 0.0, 1380, 1, [2. 1. 3. 2. 3. 2. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1.]
667, 312.76251880499996, 39851.395980358124, 13380, 113712, 0.0, 1380, 1, [2. 3. 1. 3. 2. 1. 3. 2. 1. 2. 3. 1. 3. 2. 1. 3.]
668, 313.242229594, 39872.09565591812, 13400, 113890, 0.0, 1435, 1, [2. 3. 2. 1. 0. 3. 3. 2. 1. 2. 3. 1. 2. 3. 0. 2.]
669, 313.76363382299996, 39898.93799114227, 13420, 114081, 0.0, 1435, 1, [2. 3. 1. 3. 2. 1. 3. 2. 1. 2. 3. 1. 3. 2. 1. 3.]
670, 314.237229363, 40059.8437564373, 13440, 114506, 0.2, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
671, 314.734432487, 40107.49210715294, 13460, 114629, 0.0, 1380, 1, [3. 2. 3. 2. 1. 3. 2. 3. 1. 0. 3. 2. 0. 1. 2. 3.]
672, 315.23617076799997, 40147.54951715469, 13480, 115058, 0.15, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
673, 315.73313079099995, 40219.366946697235, 13500, 115247, 0.0, 1435, 1, [2. 3. 2. 3. 1. 3. 3. 2. 3. 3. 2. 3. 2. 3. 1. 3.]
674, 316.217379308, 40315.33310818672, 13520, 115465, 0.05, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
675, 316.71269869599996, 40333.39084506035, 13540, 116081, 0.1, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
676, 317.20198303899997, 40368.0417535305, 13560, 116459, 0.2, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
677, 317.68132566599996, 40396.316769361496, 13580, 116664, 0.1, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
678, 318.15373975299997, 40420.63978409767, 13600, 116850, 0.25, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
679, 318.62575683299997, 40444.88348388672, 13620, 117079, 0.0, 1241, 1, [2. 3. 1. 2. 3. 0. 2. 1. 0. 3. 2. 1. 3. 0. 2. 3.]
680, 319.13969159199996, 40515.61187195778, 13640, 117225, 0.0, 1270, 2, [2. 3. 1. 2. 3. 0. 2. 1. 0. 3. 2. 1. 3. 0. 2. 3.]
681, 319.63630547699995, 40533.754490852356, 13660, 117351, 0.0, 1328, 1, [3. 2. 3. 1. 3. 0. 2. 3. 1. 2. 1. 3. 2. 0. 1. 2.]
682, 320.12143068499995, 40552.1985104084, 13680, 117544, 0.05, 1241, 1, [2. 3. 2. 1. 3. 0. 2. 3. 2. 1. 2. 3. 2. 0. 1. 3.]
683, 320.62593516699997, 40570.964713573456, 13700, 117657, 0.0, 1328, 1, [1. 2. 0. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 0. 2.]
684, 321.127702324, 40665.983429431915, 13720, 117791, 0.0, 1380, 1, [1. 1. 3. 1. 2. 2. 1. 2. 3. 1. 2. 1. 3. 0. 2. 3.]
685, 321.61872305799994, 40690.858307123184, 13740, 118038, 0.1, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
686, 322.121791691, 40715.76051282883, 13760, 118305, 0.15, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
687, 322.596844423, 40741.93464541435, 13780, 118446, 0.0, 1380, 1, [2. 3. 2. 1. 3. 0. 2. 3. 2. 1. 2. 3. 2. 0. 1. 3.]
688, 323.06446889499995, 40777.420721292496, 13800, 118608, 0.05, 1328, 1, [1. 1. 3. 1. 2. 2. 1. 2. 3. 1. 2. 1. 2. 3. 2. 3.]
689, 323.553127794, 40799.05608344078, 13820, 118792, 0.15, 1328, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
690, 324.072252397, 40828.497220516205, 13840, 119149, 0.15, 1328, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
691, 324.554455358, 40856.89574456215, 13860, 119250, 0.0, 1328, 1, [2. 0. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 0. 1. 3.]
692, 325.059792154, 40875.89660382271, 13880, 119772, 0.25, 1328, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
693, 325.556294651, 40904.75013780594, 13900, 120224, 0.05, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
694, 326.04957418799995, 40970.9816262722, 13920, 120691, 0.05, 1328, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
695, 326.54496526699995, 41005.197588443756, 13940, 120922, 0.0, 1328, 1, [2. 3. 2. 3. 2. 1. 3. 2. 3. 2. 3. 1. 3. 2. 3. 3.]
696, 327.04351164999997, 41167.187094688416, 13960, 121083, 0.15, 1328, 1, [3. 2. 0. 1. 3. 1. 2. 3. 0. 2. 1. 2. 3. 0. 1. 2.]
697, 327.53563582699996, 41272.173219680786, 13980, 121245, 0.0, 1328, 1, [3. 2. 0. 1. 2. 3. 2. 0. 1. 2. 3. 2. 0. 1. 2. 3.]
698, 328.02365287799995, 41298.60705590248, 14000, 121444, 0.0, 1380, 1, [2. 3. 1. 3. 2. 1. 3. 2. 3. 1. 2. 3. 3. 2. 3. 3.]
699, 328.502853196, 41330.399680137634, 14020, 121572, 0.05, 1435, 1, [3. 2. 0. 1. 3. 1. 2. 3. 0. 2. 1. 2. 3. 0. 1. 2.]
700, 328.98346431699997, 41484.15102362633, 14040, 121787, 0.0, 1509, 1, [2. 3. 1. 0. 2. 3. 2. 1. 3. 2. 1. 3. 2. 0. 3. 3.]
701, 329.49101204299996, 41540.80677938461, 14060, 121987, 0.05, 1435, 1, [1. 3. 1. 3. 2. 1. 3. 2. 3. 1. 2. 3. 3. 0. 3. 3.]
702, 329.98004419899996, 41564.632761478424, 14080, 122081, 0.0, 1509, 1, [2. 0. 3. 1. 1. 2. 3. 0. 2. 1. 0. 3. 1. 2. 0. 3.]
703, 330.48973609999996, 41581.5803964138, 14100, 122302, 0.1, 1509, 1, [2. 3. 1. 3. 2. 3. 2. 3. 3. 1. 2. 3. 3. 2. 3. 3.]
704, 330.985480459, 41755.81754374504, 14120, 122398, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 1. 3. 2. 1. 0. 2. 3. 0. 1. 3.]
705, 331.475381041, 41776.89122056961, 14140, 122528, 0.05, 1509, 1, [1. 2. 3. 0. 2. 1. 3. 1. 2. 0. 3. 2. 0. 3. 1. 3.]
706, 331.96613549799997, 41815.047983169556, 14160, 122719, 0.1, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
707, 332.458029879, 41851.46336722374, 14180, 122987, 0.05, 1509, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
708, 332.945876006, 41879.981961488724, 14200, 123250, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 2. 3. 3. 1. 2. 0. 3. 2. 3. 3.]
709, 333.42188988799995, 41904.97210788727, 14220, 123560, 0.15, 1435, 1, [1. 3. 1. 3. 2. 1. 2. 3. 3. 1. 2. 0. 3. 2. 3. 3.]
710, 333.89781577199994, 41931.00642943382, 14240, 123677, 0.0, 1435, 1, [1. 2. 3. 1. 2. 0. 3. 1. 2. 1. 3. 2. 0. 3. 1. 3.]
711, 334.42760357699996, 41956.14784312248, 14260, 123848, 0.0, 1435, 1, [3. 2. 3. 1. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
712, 334.90919783899994, 41978.34415078163, 14280, 124146, 0.15, 1509, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
713, 335.407959308, 42007.19592952728, 14300, 124267, 0.0, 1509, 1, [1. 2. 1. 0. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1.]
714, 335.89913727799996, 42034.03085613251, 14320, 124445, 0.0, 1509, 1, [3. 2. 3. 1. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
715, 336.402036701, 42054.887736558914, 14340, 124943, 0.1, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
716, 336.917757716, 42076.49185061455, 14360, 125190, 0.05, 1435, 1, [1. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
717, 337.40562067099995, 42112.59835100174, 14380, 125427, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
718, 337.90984409099997, 42151.896990060806, 14400, 125663, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
719, 338.38869802799996, 42173.144050359726, 14420, 125869, 0.05, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
720, 338.874921149, 42188.115716934204, 14440, 126157, 0.05, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
721, 339.35685417599996, 42213.53875827789, 14460, 126308, 0.0, 1380, 1, [3. 2. 3. 2. 1. 0. 3. 1. 2. 0. 3. 1. 0. 2. 3. 2.]
722, 339.893293117, 42240.84980010986, 14480, 126549, 0.05, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
723, 340.414454955, 42262.71544337273, 14500, 126815, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
724, 340.907957068, 42281.92810559273, 14520, 127053, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
725, 341.39987913199997, 42307.36245536804, 14540, 127251, 0.15, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
726, 341.89719037799995, 42335.97739195824, 14560, 127870, 0.45, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
727, 342.37710141199994, 42363.72986841202, 14580, 127979, 0.0, 1435, 1, [1. 2. 3. 2. 1. 3. 0. 2. 1. 3. 2. 0. 1. 3. 2. 0.]
728, 342.877619677, 42540.44999551773, 14600, 128141, 0.0, 1435, 1, [3. 2. 3. 2. 1. 3. 2. 1. 2. 1. 3. 2. 1. 3. 2. 1.]
729, 343.355255427, 42562.93947649002, 14620, 128394, 0.1, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
730, 343.83935801099994, 42591.863070726395, 14640, 128688, 0.05, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
731, 344.328084607, 42618.12674856186, 14660, 128873, 0.1, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
732, 344.801522446, 42667.37044596672, 14680, 128990, 0.0, 1435, 1, [1. 2. 3. 2. 1. 3. 2. 1. 2. 1. 3. 2. 1. 3. 2. 1.]
733, 345.30794770899996, 42833.33162713051, 14700, 129139, 0.0, 1409, 2, [3. 2. 3. 2. 1. 3. 2. 1. 2. 1. 3. 2. 1. 3. 2. 1.]
734, 345.784361698, 42860.90361213684, 14720, 129373, 0.0, 1380, 1, [2. 3. 0. 2. 2. 3. 0. 3. 1. 2. 3. 1. 3. 1. 2. 3.]
735, 346.271773673, 42883.764922618866, 14740, 129585, 0.05, 1435, 1, [2. 3. 2. 1. 2. 3. 2. 1. 3. 0. 2. 3. 1. 2. 3. 3.]
736, 346.770711707, 42907.4533905983, 14760, 129798, 0.1, 1509, 1, [1. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
737, 347.24846567199995, 42938.03565168381, 14780, 129934, 0.0, 1567, 1, [3. 2. 0. 2. 3. 1. 2. 3. 0. 1. 3. 2. 0. 1. 3. 2.]
738, 347.742295082, 42972.73826646805, 14800, 130184, 0.0, 1567, 1, [3. 0. 3. 1. 2. 2. 3. 1. 3. 2. 1. 3. 2. 0. 3. 3.]
739, 348.230360902, 42987.69226646423, 14820, 130318, 0.0, 1567, 1, [3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 3.]
740, 348.708162095, 43016.91687655449, 14840, 130491, 0.0, 1567, 1, [3. 2. 0. 2. 1. 3. 2. 3. 0. 1. 3. 2. 0. 1. 3. 2.]
741, 349.17520251099995, 43039.620349645615, 14860, 131020, 0.1, 1567, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
742, 349.64591248199997, 43065.97027540207, 14880, 131225, 0.05, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 3. 3. 1. 2. 0. 1. 2. 3. 3.]
743, 350.14119124399997, 43090.48041510582, 14900, 131768, 0.4, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
744, 350.66382234199995, 43111.58944106102, 14920, 132167, 0.25, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
745, 351.15910220499995, 43211.66625165939, 14940, 132561, 0.1, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
746, 351.65486352199997, 43233.64490771294, 14960, 132795, 0.1, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 3. 3. 1. 2. 0. 1. 2. 3. 3.]
747, 352.13442126599995, 43253.02616214752, 14980, 132939, 0.0, 1380, 1, [3. 2. 3. 2. 1. 3. 2. 1. 0. 2. 3. 1. 2. 0. 3. 2.]
748, 352.61524228099995, 43332.49510741234, 15000, 133214, 0.05, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 1. 1. 3. 3. 3.]
749, 353.092055923, 43365.991654872894, 15020, 133389, 0.05, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 3. 3. 1. 2. 1. 1. 3. 3. 3.]
750, 353.58369491999997, 43486.49003577232, 15040, 133518, 0.0, 1509, 1, [3. 0. 2. 3. 1. 2. 3. 0. 1. 2. 3. 1. 2. 3. 0. 3.]
751, 354.042140411, 43516.656245708466, 15060, 133639, 0.05, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 1. 1. 3. 3. 3.]
752, 354.509465386, 43543.534765958786, 15080, 133897, 0.05, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
753, 354.974468599, 43598.82717728615, 15100, 134128, 0.1, 1435, 1, [1. 3. 1. 3. 2. 1. 1. 3. 3. 1. 2. 1. 2. 3. 3. 3.]
754, 355.441391647, 43614.86556816101, 15120, 134267, 0.0, 1509, 1, [3. 2. 3. 2. 1. 2. 3. 2. 3. 2. 2. 3. 3. 1. 3. 3.]
755, 355.949711736, 43658.21978521347, 15140, 134414, 0.0, 1509, 1, [3. 2. 0. 1. 1. 3. 0. 2. 3. 0. 2. 1. 3. 2. 0. 3.]
756, 356.431155607, 43679.7769947052, 15160, 134650, 0.15, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
757, 356.92439980499995, 43699.923666238785, 15180, 134794, 0.0, 1509, 1, [3. 2. 3. 2. 1. 2. 3. 2. 3. 2. 2. 3. 3. 1. 3. 3.]
758, 357.405905127, 43728.185534238815, 15200, 134933, 0.0, 1435, 1, [3. 2. 3. 2. 1. 2. 3. 2. 3. 2. 2. 3. 3. 1. 3. 3.]
759, 357.89208238099997, 43754.42032146454, 15220, 135098, 0.0, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 3. 1. 3. 2.]
760, 358.371882074, 43778.94264125824, 15240, 135261, 0.0, 1380, 1, [3. 2. 0. 1. 1. 3. 0. 2. 3. 0. 2. 1. 3. 2. 0. 3.]
761, 358.873640192, 43888.242404699326, 15260, 135504, 0.05, 1380, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
762, 359.34791167699996, 43913.52499008179, 15280, 135724, 0.05, 1435, 1, [1. 3. 1. 3. 1. 3. 1. 2. 3. 1. 2. 0. 3. 1. 3. 2.]
763, 359.830185311, 44003.24925279617, 15300, 135856, 0.05, 1509, 1, [1. 2. 1. 0. 2. 1. 2. 0. 3. 1. 2. 3. 2. 0. 3. 3.]
764, 360.31243562799995, 44026.13150382042, 15320, 135985, 0.05, 1509, 1, [1. 2. 1. 0. 2. 3. 2. 1. 3. 2. 0. 3. 2. 1. 3. 2.]
765, 360.84140019899996, 44050.93071746826, 15340, 136171, 0.05, 1509, 1, [1. 3. 1. 3. 2. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
766, 361.31304262799995, 44075.22453212738, 15360, 136280, 0.0, 1509, 1, [1. 2. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
767, 361.803630195, 44094.237609386444, 15380, 136420, 0.05, 1435, 1, [3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 0. 2. 1. 0. 3. 2.]
768, 362.292135542, 44259.043432474136, 15400, 136798, 0.15, 1435, 1, [2. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
769, 362.79356125799995, 44280.50220179558, 15420, 136986, 0.0, 1435, 1, [3. 2. 1. 0. 1. 3. 2. 1. 0. 2. 3. 1. 2. 3. 1. 3.]
770, 363.29859702699997, 44300.60346317291, 15440, 137545, 0.35, 1435, 1, [2. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
771, 363.79480244399997, 44356.909346818924, 15460, 138014, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
772, 364.29463513999997, 44381.12267494202, 15480, 138335, 0.0, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
773, 364.78108049199994, 44450.449053525925, 15500, 138724, 0.15, 1328, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
774, 365.26017732699995, 44476.390875816345, 15520, 138849, 0.0, 1328, 1, [2. 3. 2. 3. 1. 2. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
775, 365.745928636, 44604.00229907036, 15540, 138985, 0.0, 1241, 1, [1. 1. 3. 3. 2. 0. 2. 3. 0. 1. 2. 3. 1. 2. 3. 3.]
776, 366.26530207099995, 44625.346246004105, 15560, 139139, 0.1, 1328, 1, [2. 3. 2. 3. 1. 2. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
777, 366.738861329, 44655.92286658287, 15580, 139272, 0.05, 1380, 1, [2. 3. 2. 3. 1. 2. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
778, 367.249430062, 44679.698687553406, 15600, 139425, 0.05, 1380, 1, [2. 3. 2. 3. 1. 2. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
779, 367.74836156, 44699.606444358826, 15620, 139863, 0.3, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
780, 368.25187342299995, 44740.403391599655, 15640, 140085, 0.1, 1380, 1, [2. 3. 2. 3. 1. 2. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
781, 368.759903948, 44766.271191358566, 15660, 140487, 0.1, 1328, 1, [1. 3. 2. 3. 0. 2. 3. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
782, 369.265594459, 44793.53092288971, 15680, 141006, 0.35, 1328, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
783, 369.741658175, 44836.06057596207, 15700, 141149, 0.0, 1380, 1, [3. 2. 3. 2. 0. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
784, 370.22282696499997, 44874.97370100021, 15720, 141357, 0.0, 1380, 1, [3. 0. 3. 0. 2. 0. 3. 0. 2. 0. 3. 0. 2. 0. 3. 0.]
785, 370.69866660699995, 44897.37209224701, 15740, 141535, 0.0, 1435, 1, [2. 3. 2. 3. 1. 2. 3. 2. 3. 1. 2. 3. 2. 3. 2. 3.]
