Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
30, 22.034716366, 1658.6089494228363, 640, 17947, -4.951475710488169, 3196, 1, [ 0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1   0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1  0.1 -0.1]
31, 22.738951212, 1715.130829334259, 660, 18355, -654.0280296094911, 3196, 1, [ 2.4 -1.3  4.6 -5.   0.7 -2.9  3.1 -4.4  1.5 -3.2  2.8 -0.6  5.3 -4.1   1.2 -2.7  3.9 -5.5  0.8 -1.4  4.  -3.6  2.1 -0.9  5.6 -4.8  1.9 -2.   3.5 -5.1  0.4 -1.   4.2 -3.3  2.6 -0.5  5.1 -4.9  1.4 -2.2  3.8 -5.3   0.9 -1.1  4.4 -3.8  2.3 -0.7  5.5 -4.6  1.1 -2.4  3.3 -5.   0.6 -1.5   4.8 -3.5  2.7 -0.8  5.7 -4.7  1.3 -2.1  3.7 -5.2  0.5 -1.6  4.9 -3.9   2.4 -0.4  5.2 -4.3  1.  -2.5  3.4 -5.4  0.3 -1.7  4.7 -3.7  2.2 -0.3   5.4 -4.5  1.2 -2.3  3.6 -5.7  0.2 -1.8  4.5 -3.6  2.5 -0.2  5.3 -4.2   1.1 -2.6  3.5 -5.6  0.  -1.9  4.6 -3.4  2.8 -0.1]
32, 23.456858054, 1742.7883296012878, 680, 18615, -403.8174095386426, 3196, 1, [2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.  2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.  2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.  2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.  2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]
33, 24.125305887, 1772.5792570114136, 700, 18855, -13.893368618066507, 3196, 1, [ 0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3   0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3  0.3 -0.3]
34, 24.799757154999998, 1814.0632154941559, 720, 19083, -12.431942565438137, 3196, 1, [ 4.  -4.   3.5 -3.5  2.  -2.   1.5 -1.5  0.5 -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. ]
35, 25.800801723, 1865.3860023021698, 740, 21460, 97.65742714076039, 3196, 1, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
36, 26.520026496, 1895.3168451786041, 760, 21583, -487.56215372519625, 2913, 1, [ 5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   5.  -5.   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5   2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5  2.5]
37, 27.225131005999998, 1934.9122152328491, 780, 21926, -141.42269504451946, 2629, 1, [-3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.   1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3.  -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.   2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2.  -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.   3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.  0.  1.  2.  3. -3. -2. -1.]
38, 27.911191784, 2006.2056527137756, 800, 22185, -520.5979657958492, 2629, 1, [ 2.1 -3.8  4.2 -5.1  1.5 -4.7  0.   3.  -2.5  5.  -1.   2.7 -0.6  4.5  -3.3  0.9 -2.9  1.2 -4.4  3.6 -5.5  0.3 -1.1  2.4 -3.   5.4 -2.1  1.7  -4.   3.2 -5.   0.8 -1.5  2.6 -3.4  4.1 -2.8  0.2 -1.9  3.8 -4.2  5.2  -0.9  1.4 -2.3  4.  -3.7  0.5 -1.2  2.9 -5.3  3.1 -4.5  0.6 -2.6  1.8  -3.2  4.6 -0.4  2.  -1.6  3.4 -5.1  0.7 -2.7  1.3 -3.9  4.8 -1.   2.2  -5.4  3.3 -4.6  0.1 -1.3  2.8 -3.5  4.7 -2.4  0.4 -5.2  3.7 -4.3  1.  -1.8  2.5 -3.1  4.9 -0.8  1.6 -2.2  3.9 -5.6  0.3 -1.7  2.3 -4.1  5.3  -0.5  1.9 -2.   3.5 -4.9  5.1 -0.2  1.1 -3.   4.4]
39, 28.654826741, 2068.6106748580933, 820, 22483, -1081.9758738585992, 2629, 1, [ 0.5 -0.5  1.5 -1.5  2.5 -2.5  3.5 -3.5  4.5 -4.5  5.5 -5.5  0.8 -0.8   1.8 -1.8  2.8 -2.8  3.8 -3.8  4.8 -4.8  5.8 -5.8  0.3 -0.3  1.3 -1.3   2.3 -2.3  3.3 -3.3  4.3 -4.3  5.3 -5.3  0.7 -0.7  1.7 -1.7  2.7 -2.7   3.7 -3.7  4.7 -4.7  5.7 -5.7  0.2 -0.2  1.2 -1.2  2.2 -2.2  3.2 -3.2   4.2 -4.2  5.2 -5.2  0.6 -0.6  1.6 -1.6  2.6 -2.6  3.6 -3.6  4.6 -4.6   5.6 -5.6  0.9 -0.9  1.9 -1.9  2.9 -2.9  3.9 -3.9  4.9 -4.9  5.9 -5.9   1.  -1.   2.  -2.   3.  -3.   4.  -4.   5.  -5.   6.  -6.   0.4 -0.4   1.4 -1.4  2.4  3.4  4.4  5.4  0.1 -0.1  6.   2.1]
40, 29.339059263, 2106.787903547287, 840, 22729, -445.19497211848346, 2629, 1, [ 2.3 -1.7  4.1 -3.8  0.9 -5.2  1.4 -4.6  3.3 -2.9  5.  -0.8  2.7 -3.4   4.8 -1.2  0.5 -5.5  3.1 -2.4  1.  -3.9  4.2 -0.3  2.2 -4.1  5.6 -1.9   3.7 -2.7  0.6 -5.   1.8 -4.3  3.9 -2.1  4.5 -0.7  2.6 -3.5  5.1 -1.4   0.2 -5.3  2.9 -4.   3.2 -1.1  4.7 -2.5  1.5 -3.8  5.4 -0.9  2.3 -4.6   3.6 -1.3  4.  -2.8  1.1 -5.7  2.4 -3.6  5.2 -0.4  2.8 -4.2  3.5 -1.   4.9 -2.2  1.6 -5.1  2.  -3.   5.5 -0.6  2.7 -4.4  3.1 -1.5  4.2 -2.6   1.3 -5.4  2.9 -3.3  5.3 -0.2  2.5 -4.7  3.7 -1.8  4.6 -2.3  1.9 -5.   2.2 -3.7  5.8 -0.1  3.  -4.8  2.1 -5.6  4.1 -2. ]
41, 30.017991555, 2156.6761050224304, 860, 22849, -216.76068982963142, 2913, 1, [-6.  -5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1 -5.  -4.9 -4.8 -4.7  -4.6 -4.5 -4.4 -4.3 -4.2 -4.1 -4.  -3.9 -3.8 -3.7 -3.6 -3.5 -3.4 -3.3  -3.2 -3.1 -3.  -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3 -2.2 -2.1 -2.  -1.9  -1.8 -1.7 -1.6 -1.5 -1.4 -1.3 -1.2 -1.1 -1.  -0.9 -0.8 -0.7 -0.6 -0.5  -0.4 -0.3 -0.2 -0.1  0.   0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9   1.   1.1  1.2  1.3  1.4  1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3   2.4  2.5  2.6  2.7  2.8  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7   3.8  3.9  4.   4.1  4.2  4.3  4.4  4.5  4.6  4.7]
42, 30.639614397, 2208.1381528377533, 880, 22969, -215.0227656151206, 2913, 1, [-6.  -5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1 -5.  -4.9 -4.8 -4.7  -4.6 -4.5 -4.4 -4.3 -4.2 -4.1 -4.  -3.9 -3.8 -3.7 -3.6 -3.5 -3.4 -3.3  -3.2 -3.1 -3.  -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3 -2.2 -2.1 -2.  -1.9  -1.8 -1.7 -1.6 -1.5 -1.4 -1.3 -1.2 -1.1 -1.  -0.9 -0.8 -0.7 -0.6 -0.5  -0.4 -0.3 -0.2 -0.1  0.   0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9   1.   1.1  1.2  1.3  1.4  1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3   2.4  2.5  2.6  2.7  2.8  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7   3.8  3.9  4.   4.1  4.2  4.3  4.4  4.5  4.6  4.7]
43, 31.444712417999998, 2238.5811562538147, 900, 23229, -28.11314662373394, 2913, 1, [0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]
44, 32.097666908, 2282.784630537033, 920, 23523, -343.2971735369996, 2652, 2, [ 1.  -1.   2.  -2.   3.  -3.   4.  -4.   5.  -5.   6.  -6.   0.5 -0.5   1.5 -1.5  2.5 -2.5  3.5 -3.5  4.5 -4.5  5.5 -5.5  0.7 -0.7  1.7 -1.7   2.7 -2.7  3.7 -3.7  4.7 -4.7  5.7 -5.7  0.9 -0.9  1.9 -1.9  2.9 -2.9   3.9 -3.9  4.9 -4.9 -5.9  0.2 -0.2  1.2 -1.2  2.2 -2.2  3.2 -3.2  4.2  -4.2  5.2 -5.2  0.4 -0.4  1.4 -1.4  2.4 -2.4  3.4 -3.4  4.4 -4.4  5.4  -5.4  0.6 -0.6  1.6 -1.6  2.6 -2.6  3.6 -3.6  4.6 -4.6  5.6 -5.6  1.1  -1.1  2.1 -2.1  3.1 -3.1  4.1 -4.1  5.1 -5.1  6.  -6.   0.3 -0.3  1.3  -1.3  2.3 -2.3  3.3 -3.3  4.3 -4.3  5.3 -5.3  0.3]
45, 32.745767137, 2319.7608454227448, 940, 23781, -243.3767355815693, 2629, 1, [ 1.3 -2.4  3.1 -4.2  0.9 -1.8  2.7 -3.6  4.5 -5.4  6.  -5.9  4.8 -4.7   3.6 -2.5  1.4 -0.3  2.2 -3.1  4.  -4.9  5.5 -5.3  0.6 -1.5  2.9 -3.8   4.7 -5.6  0.2 -1.1  2.3 -3.   4.1 -4.8  5.2 -5.   0.4 -1.2  2.5 -3.3   4.2 -4.6  5.1 -5.7  0.7 -1.6  2.6 -3.7  4.3 -4.5  5.  -5.4  0.8 -1.3   2.8 -3.4  4.6 -5.5  0.3 -1.   2.4 -3.2  4.4 -4.9  5.3 -5.1  0.5 -1.4   2.7 -3.5  4.9 -4.8  5.6 -5.2  0.1 -0.9  2.1 -3.1  4.  -4.7  5.4 -5.3   0.2 -1.   2.3  4.5 -4.6  5.2 -5.1  0.6 -1.2  2.6 -3.4  4.8 -5.5  0.7  -1.3  2.8 -3.5  0.9 -1.4  2.9 -3.6  4.7 -5.2 -5.2]
46, 33.38693631300001, 2409.880053281784, 960, 24041, -657.8882057101083, 2629, 1, [ 1.  -1.   2.  -2.   3.  -3.   4.  -4.   5.  -5.   6.  -6.   0.5 -0.5   1.5 -1.5  2.5 -2.5  3.5 -3.5  4.5 -4.5  5.5 -5.5  0.6 -0.6  1.6 -1.6   2.6 -2.6  3.6 -3.6  4.6 -4.6  5.6 -5.6  6.  -6.   0.7 -0.7  1.7 -1.7   2.7 -2.7  3.7 -3.7  4.7 -4.7  5.7 -5.7  0.8 -0.8  1.8 -1.8  2.8 -2.8   3.8 -3.8  4.8 -4.8  5.8 -5.8  6.  -6.   0.9 -0.9  1.9 -1.9  2.9 -2.9   3.9 -3.9  4.9 -4.9  5.9 -5.9  2.2 -2.2  3.3 -3.3  4.4 -4.4  5.5 -5.5   0.2 -0.2  1.2 -1.2  2.3 -2.3  3.4 -3.4  4.5 -4.5  5.6 -5.6  0.1 -0.1   1.1 -1.1  2.4 -2.4  3.5 -3.5  4.6 -4.6  0.3 -0.3]
47, 34.324186821000005, 2465.682228088379, 980, 25293, -2.544391413407343, 2913, 1, [-0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2   0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2  -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2   0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2  -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2 -0.2  0.   0.2  0.   0.   0.   0.   0.   0. ]
48, 34.978439469, 2506.677895307541, 1000, 25575, -617.1171562769746, 2913, 1, [ 2.3 -4.1  0.7 -1.9  3.4 -2.5  5.  -0.6 -3.2  4.8 -5.5  1.1 -2.9  0.2   4.3 -4.8  2.7 -1.2 -0.3  5.1 -3.7  0.6 -4.4  1.8 -2.   3.9 -5.2  0.4  -1.5  2.6  4.  -3.   1.7 -0.9  5.6 -2.4  3.2 -1.8  0.5 -4.9  2.2 -3.5   1.3 -0.7  4.6 -5.   0.8 -2.1  3.1 -4.2  2.8 -1.   0.9 -3.6  5.4 -2.2   1.4 -0.5  4.7 -5.3  0.3 -2.6  1.9 -1.7  4.1 -3.1  2.  -0.8  5.2 -4.5   1.6 -2.3  3.3 -1.4  0.  -3.9  2.4 -4.   1.2 -5.1  3.8 -2.7  0.6 -1.1   4.4 -3.4  2.5 -0.2  5.5 -4.6  1.  -2.8  3.6 -1.3  0.7 -5.4  2.9 -3.8   1.5 -0.4  4.9 -4.7  0.2 -1.   5.3 -3.5  2.2 -4.3]
49, 35.674546829, 2561.9211971759796, 1020, 26106, -1812.3205458069224, 2913, 1, [-5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1 -5.  -4.9 -4.8 -4.7 -4.6  -4.5 -4.4 -4.3 -4.2 -4.1 -4.  -3.9 -3.8 -3.7 -3.6 -3.5 -3.4 -3.3 -3.2  -3.1 -3.  -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3 -2.2 -2.1 -2.  -1.9 -1.8  -1.7 -1.6 -1.5 -1.4 -1.3 -1.2 -1.1 -1.  -0.9 -0.8 -0.7 -0.6 -0.5 -0.4  -0.3 -0.2 -0.1  0.   0.1 -5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1  -5.  -4.9 -4.8 -4.7 -4.6 -4.5 -4.4 -4.3 -4.2 -4.1 -4.  -3.9 -3.8 -3.7  -3.6 -3.5 -3.4 -3.3 -3.2 -3.1 -3.  -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3  -2.2 -2.1 -2.  -1.9 -1.8 -1.7 -1.6 -1.5 -1.4 -1.3]
50, 36.326473071, 2621.0030360221863, 1040, 26337, -425.8066148300064, 2913, 1, [ 1.  -3.2  4.5 -2.8  0.6 -1.1  3.3 -4.   2.2 -0.5  5.6 -3.9  0.9 -2.4   4.1 -1.8  3.7 -4.6  2.  -0.9  5.2 -3.1  0.7 -2.6  4.4 -1.5  3.8 -4.2   1.9 -0.7  5.  -3.5  1.  -2.3  4.7 -1.9  3.5 -4.4  2.1 -0.6  5.4 -3.   0.8 -2.7  4.2 -1.4  3.6 -4.1  2.3 -0.8  5.1 -3.3  1.2 -2.5  4.6 -1.7   3.9 -4.3  2.4 -0.4  5.3 -3.6  1.1 -2.2  4.3 -1.6  3.4 -4.5  2.5 -0.3   5.5 -3.8  1.3 -2.   4.8 -1.3  3.1 -4.7  2.6 -0.2  5.7 -3.7  1.4 -1.9   4.4 -3.4  2.5 -0.2  5.5 -4.6  1.  -2.8  3.6 -1.3  0.7 -5.4  2.9 -3.8   1.5 -0.4  4.9 -4.7  0.2 -1.   5.3 -3.5  2.2 -4.3]
51, 37.02847718, 2660.598438024521, 1060, 26577, -614.9531766651596, 2913, 1, [ 0.1 -0.1  0.2 -0.2  0.3 -0.3  0.4 -0.4  0.5 -0.5  0.6 -0.6  0.7 -0.7   0.8 -0.8  0.9 -0.9  1.  -1.   1.1 -1.1  1.2 -1.2  1.3 -1.3  1.4 -1.4   1.5 -1.5  1.6 -1.6  1.7 -1.7  1.8 -1.8  1.9 -1.9  2.  -2.   2.1 -2.1   2.2 -2.2  2.3 -2.3  2.4 -2.4  2.5 -2.5  2.6 -2.6  2.7 -2.7  2.8 -2.8   2.9 -2.9  3.  -3.   3.1 -3.1  3.2 -3.2  3.3 -3.3  3.4 -3.4  3.5 -3.5   3.6 -3.6  3.7 -3.7  3.8 -3.8  3.9 -3.9  4.  -4.   4.1 -4.1  4.2 -4.2   4.3 -4.3  4.4 -4.4  4.5 -4.5  4.6 -4.6  4.7 -4.7  4.8 -4.8  4.9 -4.9   5.  -5.   5.1 -5.1  5.2 -5.2  5.3 -5.3  5.4 -5.4]
52, 37.700611325000004, 2711.074142932892, 1080, 26819, -48.51269644048038, 2913, 1, [-3.  -2.5 -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5  -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5  -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5 -1.  -0.5   0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5  2.   2.5  3.  -3.  -2.5 -2.  -1.5]
53, 38.367575880000004, 2779.153409719467, 1100, 27059, -56.607272335815864, 2913, 1, [ 1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.]
54, 39.021356206, 2819.1250879764557, 1120, 27299, -181.76227437137476, 2913, 1, [ 1.2 -1.   2.5 -2.5  0.8 -0.8  1.6 -1.6  2.4 -2.4  0.4 -0.4  1.  -1.   2.  -2.   0.   0.   1.8 -1.8  2.2 -2.2  0.6 -0.6  1.4 -1.4  2.6 -2.6   0.2 -0.2  1.2 -1.2  2.8 -2.8  0.3 -0.3  1.1 -1.1  2.1 -2.1  0.7 -0.7   1.3 -1.3  2.3 -2.3  0.1 -0.1  1.5 -1.5  2.7 -2.7  0.5 -0.5  1.7 -1.7   2.9 -2.9  0.9 -0.9  3.  -3.   1.9 -1.9  2.5 -2.5  0.8 -0.8  1.6 -1.6   2.4 -2.4  0.4 -0.4  1.  -1.   2.  -2.   0.   0.   1.8 -1.8  2.2 -2.2   0.6 -0.6  1.4 -1.4  2.6 -2.6  0.2 -0.2  1.2 -1.2  2.8 -2.8  0.3 -0.3   1.1 -1.1  2.1 -2.1  0.7 -0.7  1.3 -1.3  2.3 -2.3]
55, 39.728307493, 2862.7675971984863, 1140, 27558, -344.39941666522145, 2913, 1, [ 3.5 -4.2  1.7 -2.9  0.8  5.1 -3.3  2.4 -1.6  4.  -0.5  3.2 -4.7  1.3  -2.1  0.9  5.6 -5.   2.8 -1.2  3.9 -0.7  4.5 -3.1  1.  -2.4  2.6 -4.3   0.4  5.2 -1.8  3.1 -2.7  0.6  4.8 -5.5  2.  -3.8  1.4 -1.9  3.6 -4.4   0.2  5.3 -2.2  1.9 -0.3  4.1 -5.1  2.3 -3.6  0.7  5.4 -4.   1.5 -1.1   3.7 -2.5  0.   4.9 -5.2  2.9 -3.4  1.8 -0.6  4.2 -5.6  3.3 -2.   0.1   5.7 -4.8  2.1 -1.3  3.4 -2.8  0.5  4.7 -5.3  2.7 -3.   1.2 -0.9  4.6  -4.9  3.  -1.7  0.3  5.5 -5.4  2.5 -2.6  1.1 -0.4  4.4 -4.2  3.1 -1.   0.2  5.8 -5.5  2.2 -2.9  1.3 -0.8  4.3 -4.6  3.5]
56, 40.394344447, 2895.0453145504, 1160, 27838, -7.026351096467238, 2913, 1, [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2]
57, 41.058700862, 2949.1977179050446, 1180, 28083, -169.04945155426947, 2913, 1, [-6. -5. -4. -3. -2. -1.  0.  1.  2.  3.  4.  5.  6. -6. -5. -4. -3. -2.  -1.  0.  1.  2.  3.  4.  5.  6. -6. -5. -4. -3. -2. -1.  0.  1.  2.  3.   4.  5.  6. -6. -5. -4. -3. -2. -1.  0.  1.  2.  3.  4.  5.  6. -6. -5.  -4. -3. -2. -1.  0.  1.  2.  3.  4.  5.  6. -6. -5. -4. -3. -2. -1.  0.   1.  2.  3.  4.  5.  6. -6. -5. -4. -3. -2. -1.  0.  1.  2.  3.  4.  5.   6. -6. -5. -4. -3. -2. -1.  0.  1.  2.  3.  4.  5.  6. -6. -5. -4. -3.]
